"Username","Stimuli.Answer","Direction","Encoding","scored"
"M20301881_GM","Ceiling","Control","Global_JOL",0
"M10356731","Ceiling","Control","Global_JOL",0
"M20322859","Ceiling","Control","Global_JOL",1
"M20326354_SNC.","Ceiling","Control","Global_JOL",0
"m20327174","Ceiling","Control","Global_JOL",1
"M20326622","Ceiling","Control","Global_JOL",0
"M20315108","Ceiling","Control","Global_JOL",0
"M20308397","Ceiling","Control","Global_JOL",1
"M20321343!","Ceiling","Control","Global_JOL",1
"M20321748","Ceiling","Control","Global_JOL",1
"20322939","Ceiling","Control","Global_JOL",0
"M20337010","Ceiling","Control","Global_JOL",1
"M20322696_MNC","Ceiling","Control","Global_JOL",0
"M20316174","Ceiling","Control","Global_JOL",0
"M20295968","Ceiling","Control","Global_JOL",0
"m20320237","Ceiling","Control","Global_JOL",0
"M20302792","Ceiling","Control","Global_JOL",0
"M20330660_MLM","Ceiling","Control","Global_JOL",0
"M20337010","Cherry","Control","Global_JOL",0
"M20322859","Cherry","Control","Global_JOL",0
"M20326354_SNC.","Cherry","Control","Global_JOL",0
"M20302792","Cherry","Control","Global_JOL",0
"M20316174","Cherry","Control","Global_JOL",0
"20322965","Cherry","Control","Global_JOL",0
"M20315108","Cherry","Control","Global_JOL",0
"m20320237","Cherry","Control","Global_JOL",0
"M20330660_MLM","Cherry","Control","Global_JOL",0
"M20295968","Cherry","Control","Global_JOL",0
"M20321748","Cherry","Control","Global_JOL",0
"20322939","Cherry","Control","Global_JOL",1
"M20321343!","Cherry","Control","Global_JOL",0
"m20327174","Cherry","Control","Global_JOL",0
"M20326622","Cherry","Control","Global_JOL",0
"M10356731","Cherry","Control","Global_JOL",0
"M20317351","Cherry","Control","Global_JOL",0
"M20308397","Cherry","Control","Global_JOL",0
"M20301881_GM","Cherry","Control","Global_JOL",0
"M20315390_JKL","Cherry","Control","Global_JOL",0
"M20322696_MNC","Cherry","Control","Global_JOL",0
"20322965","Cloud","Control","Global_JOL",0
"M20326354_SNC.","Cloud","Control","Global_JOL",0
"M20302792","Cloud","Control","Global_JOL",0
"M20301881_GM","Cloud","Control","Global_JOL",1
"M20322859","Cloud","Control","Global_JOL",0
"M20322696_MNC","Cloud","Control","Global_JOL",0
"20322939","Cloud","Control","Global_JOL",1
"M20308397","Cloud","Control","Global_JOL",0
"M20330660_MLM","Cloud","Control","Global_JOL",0
"M20295968","Cloud","Control","Global_JOL",0
"M20315108","Cloud","Control","Global_JOL",0
"M20317351","Cloud","Control","Global_JOL",0
"M20315390_JKL","Cloud","Control","Global_JOL",0
"m20320237","Cloud","Control","Global_JOL",0
"m20327174","Cloud","Control","Global_JOL",0
"M10356731","Cloud","Control","Global_JOL",0
"M20321343!","Cloud","Control","Global_JOL",0
"M20326622","Cloud","Control","Global_JOL",1
"M20337010","Cloud","Control","Global_JOL",1
"M20321748","Cloud","Control","Global_JOL",0
"M20316174","Cloud","Control","Global_JOL",1
"M20302792","Cook","Control","Global_JOL",0
"M20295968","Cook","Control","Global_JOL",0
"m20327174","Cook","Control","Global_JOL",0
"M20337010","Cook","Control","Global_JOL",0
"M20321343!","Cook","Control","Global_JOL",0
"M20330660_MLM","Cook","Control","Global_JOL",0
"M20322859","Cook","Control","Global_JOL",1
"M20308397","Cook","Control","Global_JOL",0
"M20315390_JKL","Cook","Control","Global_JOL",0
"M20301881_GM","Cook","Control","Global_JOL",0
"M10356731","Cook","Control","Global_JOL",0
"M20322696_MNC","Cook","Control","Global_JOL",0
"20322939","Cook","Control","Global_JOL",0
"M20315108","Cook","Control","Global_JOL",1
"M20316174","Cook","Control","Global_JOL",0
"M20326354_SNC.","Cook","Control","Global_JOL",0
"M20326622","Cook","Control","Global_JOL",0
"M20321748","Cook","Control","Global_JOL",0
"m20320237","Cook","Control","Global_JOL",0
"20322965","Cook","Control","Global_JOL",0
"M20317351","Cook","Control","Global_JOL",0
"M20330660_MLM","Dirt","Control","Global_JOL",0
"M20315108","Dirt","Control","Global_JOL",0
"m20320237","Dirt","Control","Global_JOL",0
"M20301881_GM","Dirt","Control","Global_JOL",0
"M20322696_MNC","Dirt","Control","Global_JOL",0
"M20321748","Dirt","Control","Global_JOL",0
"M10356731","Dirt","Control","Global_JOL",0
"M20322859","Dirt","Control","Global_JOL",0
"m20327174","Dirt","Control","Global_JOL",0
"M20326622","Dirt","Control","Global_JOL",0
"20322939","Dirt","Control","Global_JOL",1
"M20321343!","Dirt","Control","Global_JOL",1
"M20317351","Dirt","Control","Global_JOL",1
"20322965","Dirt","Control","Global_JOL",1
"M20315390_JKL","Dirt","Control","Global_JOL",0
"M20326354_SNC.","Dirt","Control","Global_JOL",0
"M20316174","Dirt","Control","Global_JOL",0
"M20302792","Dirt","Control","Global_JOL",1
"M20308397","Dirt","Control","Global_JOL",0
"M20337010","Dirt","Control","Global_JOL",1
"M20295968","Dirt","Control","Global_JOL",0
"M20326354_SNC.","Document","Control","Global_JOL",0
"m20320237","Document","Control","Global_JOL",1
"M20316174","Document","Control","Global_JOL",0
"M20326622","Document","Control","Global_JOL",0
"M20321343!","Document","Control","Global_JOL",0
"M20315108","Document","Control","Global_JOL",0
"M20337010","Document","Control","Global_JOL",0
"M20330660_MLM","Document","Control","Global_JOL",0
"M20315390_JKL","Document","Control","Global_JOL",0
"M20321748","Document","Control","Global_JOL",0
"M10356731","Document","Control","Global_JOL",0
"20322939","Document","Control","Global_JOL",0
"20322965","Document","Control","Global_JOL",0
"M20301881_GM","Document","Control","Global_JOL",0
"M20308397","Document","Control","Global_JOL",0
"M20302792","Document","Control","Global_JOL",0
"M20322859","Document","Control","Global_JOL",0
"M20322696_MNC","Document","Control","Global_JOL",0
"M20295968","Document","Control","Global_JOL",0
"m20327174","Document","Control","Global_JOL",0
"M20317351","Document","Control","Global_JOL",0
"m20327174","Door","Control","Global_JOL",0
"M20308397","Door","Control","Global_JOL",1
"m20320237","Door","Control","Global_JOL",0
"M20295968","Door","Control","Global_JOL",0
"M20330660_MLM","Door","Control","Global_JOL",0
"M20322859","Door","Control","Global_JOL",0
"M20301881_GM","Door","Control","Global_JOL",0
"20322939","Door","Control","Global_JOL",0
"M20321748","Door","Control","Global_JOL",1
"M10356731","Door","Control","Global_JOL",0
"M20337010","Door","Control","Global_JOL",0
"M20302792","Door","Control","Global_JOL",0
"M20317351","Door","Control","Global_JOL",0
"M20315390_JKL","Door","Control","Global_JOL",0
"M20316174","Door","Control","Global_JOL",0
"M20326354_SNC.","Door","Control","Global_JOL",0
"M20326622","Door","Control","Global_JOL",0
"M20315108","Door","Control","Global_JOL",1
"M20321343!","Door","Control","Global_JOL",0
"20322965","Door","Control","Global_JOL",0
"M20322696_MNC","Door","Control","Global_JOL",0
"M20322696_MNC","Drill","Control","Global_JOL",0
"M20317351","Drill","Control","Global_JOL",0
"M20326354_SNC.","Drill","Control","Global_JOL",0
"M20322859","Drill","Control","Global_JOL",0
"M20302792","Drill","Control","Global_JOL",1
"M20326622","Drill","Control","Global_JOL",0
"M20315108","Drill","Control","Global_JOL",0
"m20320237","Drill","Control","Global_JOL",0
"M20301881_GM","Drill","Control","Global_JOL",0
"M10356731","Drill","Control","Global_JOL",0
"M20315390_JKL","Drill","Control","Global_JOL",0
"m20327174","Drill","Control","Global_JOL",1
"M20308397","Drill","Control","Global_JOL",0
"M20337010","Drill","Control","Global_JOL",0
"M20295968","Drill","Control","Global_JOL",0
"M20316174","Drill","Control","Global_JOL",0
"M20321748","Drill","Control","Global_JOL",0
"20322939","Drill","Control","Global_JOL",0
"M20321343!","Drill","Control","Global_JOL",0
"20322965","Drill","Control","Global_JOL",1
"M20330660_MLM","Drill","Control","Global_JOL",0
"M10356731","Elevator","Control","Global_JOL",0
"M20301881_GM","Elevator","Control","Global_JOL",0
"M20337010","Elevator","Control","Global_JOL",1
"M20321748","Elevator","Control","Global_JOL",1
"M20316174","Elevator","Control","Global_JOL",0
"20322965","Elevator","Control","Global_JOL",0
"M20322859","Elevator","Control","Global_JOL",0
"m20320237","Elevator","Control","Global_JOL",0
"M20330660_MLM","Elevator","Control","Global_JOL",0
"M20322696_MNC","Elevator","Control","Global_JOL",1
"M20308397","Elevator","Control","Global_JOL",0
"M20315390_JKL","Elevator","Control","Global_JOL",0
"M20326622","Elevator","Control","Global_JOL",0
"M20302792","Elevator","Control","Global_JOL",0
"M20321343!","Elevator","Control","Global_JOL",0
"m20327174","Elevator","Control","Global_JOL",0
"M20317351","Elevator","Control","Global_JOL",0
"M20315108","Elevator","Control","Global_JOL",0
"20322939","Elevator","Control","Global_JOL",1
"M20326354_SNC.","Elevator","Control","Global_JOL",0
"M20295968","Elevator","Control","Global_JOL",0
"M20301881_GM","Flea","Control","Global_JOL",0
"M20316174","Flea","Control","Global_JOL",0
"M20326622","Flea","Control","Global_JOL",0
"m20320237","Flea","Control","Global_JOL",0
"M20326354_SNC.","Flea","Control","Global_JOL",1
"20322939","Flea","Control","Global_JOL",0
"M20317351","Flea","Control","Global_JOL",0
"20322965","Flea","Control","Global_JOL",0
"M20337010","Flea","Control","Global_JOL",0
"M20322696_MNC","Flea","Control","Global_JOL",0
"M10356731","Flea","Control","Global_JOL",0
"M20315108","Flea","Control","Global_JOL",0
"m20327174","Flea","Control","Global_JOL",1
"M20321748","Flea","Control","Global_JOL",0
"M20322859","Flea","Control","Global_JOL",0
"M20321343!","Flea","Control","Global_JOL",0
"M20330660_MLM","Flea","Control","Global_JOL",0
"M20315390_JKL","Flea","Control","Global_JOL",0
"M20295968","Flea","Control","Global_JOL",0
"M20302792","Flea","Control","Global_JOL",0
"M20308397","Flea","Control","Global_JOL",0
"M20322859","Floor","Control","Global_JOL",0
"M20302792","Floor","Control","Global_JOL",0
"M20337010","Floor","Control","Global_JOL",0
"M20315390_JKL","Floor","Control","Global_JOL",0
"M20308397","Floor","Control","Global_JOL",1
"M20321748","Floor","Control","Global_JOL",1
"M20295968","Floor","Control","Global_JOL",0
"M20317351","Floor","Control","Global_JOL",0
"M20330660_MLM","Floor","Control","Global_JOL",0
"M10356731","Floor","Control","Global_JOL",0
"M20315108","Floor","Control","Global_JOL",1
"M20321343!","Floor","Control","Global_JOL",1
"20322939","Floor","Control","Global_JOL",0
"M20326622","Floor","Control","Global_JOL",1
"M20301881_GM","Floor","Control","Global_JOL",1
"20322965","Floor","Control","Global_JOL",1
"m20320237","Floor","Control","Global_JOL",0
"M20316174","Floor","Control","Global_JOL",0
"m20327174","Floor","Control","Global_JOL",1
"M20322696_MNC","Floor","Control","Global_JOL",0
"M20326354_SNC.","Floor","Control","Global_JOL",1
"M20295968","Flute","Control","Global_JOL",0
"20322965","Flute","Control","Global_JOL",0
"M20315390_JKL","Flute","Control","Global_JOL",0
"M20321748","Flute","Control","Global_JOL",0
"20322939","Flute","Control","Global_JOL",0
"M20302792","Flute","Control","Global_JOL",0
"M20321343!","Flute","Control","Global_JOL",0
"M20337010","Flute","Control","Global_JOL",0
"M10356731","Flute","Control","Global_JOL",0
"M20322859","Flute","Control","Global_JOL",0
"M20317351","Flute","Control","Global_JOL",0
"M20326354_SNC.","Flute","Control","Global_JOL",0
"M20308397","Flute","Control","Global_JOL",0
"m20320237","Flute","Control","Global_JOL",0
"M20315108","Flute","Control","Global_JOL",0
"M20330660_MLM","Flute","Control","Global_JOL",0
"M20316174","Flute","Control","Global_JOL",0
"M20301881_GM","Flute","Control","Global_JOL",0
"m20327174","Flute","Control","Global_JOL",0
"M20326622","Flute","Control","Global_JOL",0
"M20322696_MNC","Flute","Control","Global_JOL",0
"M20326622","Fossil","Control","Global_JOL",0
"M20295968","Fossil","Control","Global_JOL",0
"m20320237","Fossil","Control","Global_JOL",0
"M20322859","Fossil","Control","Global_JOL",0
"m20327174","Fossil","Control","Global_JOL",0
"M20316174","Fossil","Control","Global_JOL",0
"20322939","Fossil","Control","Global_JOL",1
"M20308397","Fossil","Control","Global_JOL",0
"M20337010","Fossil","Control","Global_JOL",0
"20322965","Fossil","Control","Global_JOL",0
"M20321748","Fossil","Control","Global_JOL",0
"M10356731","Fossil","Control","Global_JOL",0
"M20330660_MLM","Fossil","Control","Global_JOL",0
"M20315390_JKL","Fossil","Control","Global_JOL",1
"M20315108","Fossil","Control","Global_JOL",0
"M20301881_GM","Fossil","Control","Global_JOL",0
"M20321343!","Fossil","Control","Global_JOL",0
"M20317351","Fossil","Control","Global_JOL",0
"M20326354_SNC.","Fossil","Control","Global_JOL",0
"M20302792","Fossil","Control","Global_JOL",0
"M20322696_MNC","Fossil","Control","Global_JOL",0
"M20322696_MNC","Frog","Control","Global_JOL",0
"M10356731","Frog","Control","Global_JOL",0
"M20315108","Frog","Control","Global_JOL",0
"M20308397","Frog","Control","Global_JOL",0
"m20327174","Frog","Control","Global_JOL",1
"M20317351","Frog","Control","Global_JOL",0
"m20320237","Frog","Control","Global_JOL",0
"M20295968","Frog","Control","Global_JOL",0
"M20326622","Frog","Control","Global_JOL",0
"M20321748","Frog","Control","Global_JOL",0
"M20302792","Frog","Control","Global_JOL",0
"M20330660_MLM","Frog","Control","Global_JOL",0
"M20337010","Frog","Control","Global_JOL",0
"M20301881_GM","Frog","Control","Global_JOL",1
"M20315390_JKL","Frog","Control","Global_JOL",0
"20322965","Frog","Control","Global_JOL",0
"M20326354_SNC.","Frog","Control","Global_JOL",0
"20322939","Frog","Control","Global_JOL",0
"M20321343!","Frog","Control","Global_JOL",0
"M20316174","Frog","Control","Global_JOL",0
"M20322859","Frog","Control","Global_JOL",0
"20322965","Grape","Control","Global_JOL",0
"M20330660_MLM","Grape","Control","Global_JOL",0
"M10356731","Grape","Control","Global_JOL",0
"M20308397","Grape","Control","Global_JOL",0
"M20322696_MNC","Grape","Control","Global_JOL",0
"M20317351","Grape","Control","Global_JOL",0
"M20321343!","Grape","Control","Global_JOL",0
"m20327174","Grape","Control","Global_JOL",0
"M20337010","Grape","Control","Global_JOL",1
"M20322859","Grape","Control","Global_JOL",0
"20322939","Grape","Control","Global_JOL",0
"m20320237","Grape","Control","Global_JOL",0
"M20326354_SNC.","Grape","Control","Global_JOL",0
"M20302792","Grape","Control","Global_JOL",0
"M20315108","Grape","Control","Global_JOL",0
"M20326622","Grape","Control","Global_JOL",1
"M20315390_JKL","Grape","Control","Global_JOL",0
"M20321748","Grape","Control","Global_JOL",0
"M20316174","Grape","Control","Global_JOL",0
"M20295968","Grape","Control","Global_JOL",0
"M20301881_GM","Grape","Control","Global_JOL",0
"M20326354_SNC.","Hallway","Control","Global_JOL",0
"M20308397","Hallway","Control","Global_JOL",0
"20322965","Hallway","Control","Global_JOL",0
"M10356731","Hallway","Control","Global_JOL",0
"m20327174","Hallway","Control","Global_JOL",0
"M20302792","Hallway","Control","Global_JOL",0
"M20315108","Hallway","Control","Global_JOL",0
"m20320237","Hallway","Control","Global_JOL",0
"M20337010","Hallway","Control","Global_JOL",0
"M20330660_MLM","Hallway","Control","Global_JOL",0
"M20301881_GM","Hallway","Control","Global_JOL",0
"M20321748","Hallway","Control","Global_JOL",0
"M20322859","Hallway","Control","Global_JOL",0
"M20295968","Hallway","Control","Global_JOL",0
"M20322696_MNC","Hallway","Control","Global_JOL",0
"M20321343!","Hallway","Control","Global_JOL",0
"M20326622","Hallway","Control","Global_JOL",0
"M20317351","Hallway","Control","Global_JOL",0
"20322939","Hallway","Control","Global_JOL",0
"M20315390_JKL","Hallway","Control","Global_JOL",0
"M20316174","Hallway","Control","Global_JOL",0
"m20327174","Hawk","Control","Global_JOL",0
"M10356731","Hawk","Control","Global_JOL",0
"M20302792","Hawk","Control","Global_JOL",0
"m20320237","Hawk","Control","Global_JOL",0
"M20326354_SNC.","Hawk","Control","Global_JOL",0
"M20295968","Hawk","Control","Global_JOL",0
"M20315108","Hawk","Control","Global_JOL",0
"M20326622","Hawk","Control","Global_JOL",0
"M20330660_MLM","Hawk","Control","Global_JOL",0
"M20322696_MNC","Hawk","Control","Global_JOL",0
"M20315390_JKL","Hawk","Control","Global_JOL",0
"M20322859","Hawk","Control","Global_JOL",0
"M20316174","Hawk","Control","Global_JOL",0
"M20321748","Hawk","Control","Global_JOL",0
"M20308397","Hawk","Control","Global_JOL",0
"M20321343!","Hawk","Control","Global_JOL",0
"M20301881_GM","Hawk","Control","Global_JOL",1
"M20337010","Hawk","Control","Global_JOL",0
"M20317351","Hawk","Control","Global_JOL",0
"20322965","Hawk","Control","Global_JOL",1
"20322939","Hawk","Control","Global_JOL",1
"M20330660_MLM","Kayak","Control","Global_JOL",0
"M20321343!","Kayak","Control","Global_JOL",0
"m20320237","Kayak","Control","Global_JOL",1
"M10356731","Kayak","Control","Global_JOL",0
"M20326354_SNC.","Kayak","Control","Global_JOL",0
"M20337010","Kayak","Control","Global_JOL",0
"M20317351","Kayak","Control","Global_JOL",0
"M20308397","Kayak","Control","Global_JOL",0
"M20326622","Kayak","Control","Global_JOL",0
"M20302792","Kayak","Control","Global_JOL",0
"M20315108","Kayak","Control","Global_JOL",0
"20322965","Kayak","Control","Global_JOL",0
"M20315390_JKL","Kayak","Control","Global_JOL",0
"M20295968","Kayak","Control","Global_JOL",0
"M20316174","Kayak","Control","Global_JOL",0
"M20321748","Kayak","Control","Global_JOL",0
"20322939","Kayak","Control","Global_JOL",0
"M20301881_GM","Kayak","Control","Global_JOL",0
"M20322859","Kayak","Control","Global_JOL",0
"M20322696_MNC","Kayak","Control","Global_JOL",0
"m20327174","Kayak","Control","Global_JOL",0
"M20315390_JKL","Kiwi","Control","Global_JOL",0
"M20326354_SNC.","Kiwi","Control","Global_JOL",0
"M10356731","Kiwi","Control","Global_JOL",0
"M20317351","Kiwi","Control","Global_JOL",0
"M20337010","Kiwi","Control","Global_JOL",0
"M20302792","Kiwi","Control","Global_JOL",0
"M20330660_MLM","Kiwi","Control","Global_JOL",0
"M20326622","Kiwi","Control","Global_JOL",1
"M20308397","Kiwi","Control","Global_JOL",0
"M20322859","Kiwi","Control","Global_JOL",0
"m20327174","Kiwi","Control","Global_JOL",0
"20322939","Kiwi","Control","Global_JOL",1
"M20316174","Kiwi","Control","Global_JOL",0
"M20322696_MNC","Kiwi","Control","Global_JOL",0
