"Username","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL","Direction","Encoding","scored"
"M20304204","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Kayak","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Kiwi","Presented",NA,"Related","Item_JOL",1
"M20312669","Kiwi","Presented",NA,"Related","Item_JOL",1
"20306662","Kiwi","Presented",NA,"Related","Item_JOL",1
"M20332037","Kiwi","Presented",NA,"Related","Item_JOL",1
"M20283523","Kiwi","Presented",NA,"Related","Item_JOL",1
"M20324107","Kiwi","Presented",NA,"Related","Item_JOL",1
"M20322886","Kiwi","Presented",NA,"Related","Item_JOL",1
"M20322521","Kiwi","Presented",NA,"Related","Item_JOL",1
"20328463","Kiwi","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Kiwi","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Kiwi","Presented",NA,"Related","Item_JOL",1
"M20312469","Kiwi","Presented",NA,"Related","Item_JOL",1
"M20304204","Kiwi","Presented",NA,"Related","Item_JOL",1
"20322866","Kiwi","Presented",NA,"Related","Item_JOL",1
"20328463","Lake","Control",NA,"Control","Item_JOL",1
"M20322521","Lake","Control",NA,"Control","Item_JOL",0
"20306662","Lake","Control",NA,"Control","Item_JOL",1
"M20322886","Lake","Control",NA,"Control","Item_JOL",0
"M20312469","Lake","Control",NA,"Control","Item_JOL",1
"M20332037","Lake","Control",NA,"Control","Item_JOL",1
"M20283523","Lake","Control",NA,"Control","Item_JOL",1
"M20304204","Lake","Control",NA,"Control","Item_JOL",1
"M20312669","Lake","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Lake","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Lake","Control",NA,"Control","Item_JOL",1
"20322866","Lake","Control",NA,"Control","Item_JOL",1
"M20324107","Lake","Control",NA,"Control","Item_JOL",1
"20308360_AC","Lake","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Lemon","Presented",NA,"Related","Item_JOL",1
"M20322521","Lemon","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Lemon","Presented",NA,"Related","Item_JOL",1
"M20312469","Lemon","Presented",NA,"Related","Item_JOL",1
"20322866","Lemon","Presented",NA,"Related","Item_JOL",1
"20306662","Lemon","Presented",NA,"Related","Item_JOL",1
"M20324107","Lemon","Presented",NA,"Related","Item_JOL",1
"M20283523","Lemon","Presented",NA,"Related","Item_JOL",1
"M20332037","Lemon","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Lemon","Presented",NA,"Related","Item_JOL",1
"20328463","Lemon","Presented",NA,"Related","Item_JOL",1
"M20304204","Lemon","Presented",NA,"Related","Item_JOL",1
"M20312669","Lemon","Presented",NA,"Related","Item_JOL",1
"M20322886","Lemon","Presented",NA,"Related","Item_JOL",1
"M20322521","Lion","Control",NA,"Control","Item_JOL",1
"20328463","Lion","Control",NA,"Control","Item_JOL",1
"M20324107","Lion","Control",NA,"Control","Item_JOL",0
"20306662","Lion","Control",NA,"Control","Item_JOL",1
"20322866","Lion","Control",NA,"Control","Item_JOL",1
"M20312669","Lion","Control",NA,"Control","Item_JOL",0
"M20265302_MJL","Lion","Control",NA,"Control","Item_JOL",1
"M20283523","Lion","Control",NA,"Control","Item_JOL",0
"M20312469","Lion","Control",NA,"Control","Item_JOL",1
"M20332037","Lion","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Lion","Control",NA,"Control","Item_JOL",1
"20308360_AC","Lion","Control",NA,"Control","Item_JOL",1
"M20322886","Lion","Control",NA,"Control","Item_JOL",1
"M20304204","Lion","Control",NA,"Control","Item_JOL",1
"M20324107","Lipstick","Control",NA,"Control","Item_JOL",1
"20328463","Lipstick","Control",NA,"Control","Item_JOL",1
"M20312669","Lipstick","Control",NA,"Control","Item_JOL",1
"20306662","Lipstick","Control",NA,"Control","Item_JOL",1
"M20322886","Lipstick","Control",NA,"Control","Item_JOL",1
"20322866","Lipstick","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Lipstick","Control",NA,"Control","Item_JOL",1
"M20283523","Lipstick","Control",NA,"Control","Item_JOL",1
"M20322521","Lipstick","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Lipstick","Control",NA,"Control","Item_JOL",1
"M20312469","Lipstick","Control",NA,"Control","Item_JOL",1
"M20332037","Lipstick","Control",NA,"Control","Item_JOL",1
"20308360_AC","Lipstick","Control",NA,"Control","Item_JOL",1
"M20304204","Lipstick","Control",NA,"Control","Item_JOL",1
"M20312669","Mango","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Mango","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Mango","Presented",NA,"Related","Item_JOL",1
"20306662","Mango","Presented",NA,"Related","Item_JOL",1
"20322866","Mango","Presented",NA,"Related","Item_JOL",1
"20328463","Mango","Presented",NA,"Related","Item_JOL",1
"M20324107","Mango","Presented",NA,"Related","Item_JOL",1
"M20332037","Mango","Presented",NA,"Related","Item_JOL",1
"M20322521","Mango","Presented",NA,"Related","Item_JOL",1
"M20304204","Mango","Presented",NA,"Related","Item_JOL",1
"M20322886","Mango","Presented",NA,"Related","Item_JOL",1
"M20312469","Mango","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Mango","Presented",NA,"Related","Item_JOL",1
"M20283523","Mango","Presented",NA,"Related","Item_JOL",1
"M20322521","Mayor","Control",NA,"Control","Item_JOL",1
"20308360_AC","Mayor","Control",NA,"Control","Item_JOL",1
"M20304204","Mayor","Control",NA,"Control","Item_JOL",1
"M20312469","Mayor","Control",NA,"Control","Item_JOL",1
"M20283523","Mayor","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Mayor","Control",NA,"Control","Item_JOL",1
"20306662","Mayor","Control",NA,"Control","Item_JOL",1
"M20332037","Mayor","Control",NA,"Control","Item_JOL",1
"20322866","Mayor","Control",NA,"Control","Item_JOL",1
"M20312669","Mayor","Control",NA,"Control","Item_JOL",1
"20328463","Mayor","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Mayor","Control",NA,"Control","Item_JOL",1
"M20322886","Mayor","Control",NA,"Control","Item_JOL",1
"M20324107","Mayor","Control",NA,"Control","Item_JOL",1
"M20322521","Milk","Control",NA,"Control","Item_JOL",1
"20328463","Milk","Control",NA,"Control","Item_JOL",1
"20306662","Milk","Control",NA,"Control","Item_JOL",1
"M20304204","Milk","Control",NA,"Control","Item_JOL",1
"20308360_AC","Milk","Control",NA,"Control","Item_JOL",1
"20322866","Milk","Control",NA,"Control","Item_JOL",1
"M20324107","Milk","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Milk","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Milk","Control",NA,"Control","Item_JOL",1
"M20312669","Milk","Control",NA,"Control","Item_JOL",1
"M20283523","Milk","Control",NA,"Control","Item_JOL",1
"M20322886","Milk","Control",NA,"Control","Item_JOL",1
"M20312469","Milk","Control",NA,"Control","Item_JOL",1
"M20332037","Milk","Control",NA,"Control","Item_JOL",1
"M20322886","Mint","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Mint","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Mint","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Mint","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Mint","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Mint","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Mint","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Mint","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Mint","Presented",NA,"Unrelated","Item_JOL",0
"M20304204","Mint","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Mint","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Mint","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Mint","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Mint","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Mother","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Mother","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Mother","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Mother","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Mother","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Mother","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Mother","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Mother","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Mother","Presented",NA,"Unrelated","Item_JOL",0
"M20265302_MJL","Mother","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Mother","Presented",NA,"Unrelated","Item_JOL",0
"M20283523","Mother","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Mother","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Mother","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Mountain","Control",NA,"Control","Item_JOL",1
"M20312669","Mountain","Control",NA,"Control","Item_JOL",0
"M20332037","Mountain","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Mountain","Control",NA,"Control","Item_JOL",1
"20322866","Mountain","Control",NA,"Control","Item_JOL",1
"M20304204","Mountain","Control",NA,"Control","Item_JOL",1
"M20322521","Mountain","Control",NA,"Control","Item_JOL",0
"20328463","Mountain","Control",NA,"Control","Item_JOL",1
"20308360_AC","Mountain","Control",NA,"Control","Item_JOL",1
"20306662","Mountain","Control",NA,"Control","Item_JOL",1
"M20312469","Mountain","Control",NA,"Control","Item_JOL",1
"M20324107","Mountain","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Mountain","Control",NA,"Control","Item_JOL",1
"M20283523","Mountain","Control",NA,"Control","Item_JOL",1
"20306662","Ocean","Control",NA,"Control","Item_JOL",1
"20308360_AC","Ocean","Control",NA,"Control","Item_JOL",1
"M20322521","Ocean","Control",NA,"Control","Item_JOL",1
"M20312669","Ocean","Control",NA,"Control","Item_JOL",1
"M20312469","Ocean","Control",NA,"Control","Item_JOL",1
"20328463","Ocean","Control",NA,"Control","Item_JOL",1
"M20304204","Ocean","Control",NA,"Control","Item_JOL",1
"M20322886","Ocean","Control",NA,"Control","Item_JOL",1
"M20332037","Ocean","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Ocean","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Ocean","Control",NA,"Control","Item_JOL",1
"20322866","Ocean","Control",NA,"Control","Item_JOL",1
"M20324107","Ocean","Control",NA,"Control","Item_JOL",1
"M20283523","Ocean","Control",NA,"Control","Item_JOL",0
"M20283523","Orange","Presented",NA,"Related","Item_JOL",1
"M20324107","Orange","Presented",NA,"Related","Item_JOL",1
"M20332037","Orange","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Orange","Presented",NA,"Related","Item_JOL",1
"20306662","Orange","Presented",NA,"Related","Item_JOL",0
"M20322886","Orange","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Orange","Presented",NA,"Related","Item_JOL",1
"M20312669","Orange","Presented",NA,"Related","Item_JOL",0
"20322866","Orange","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Orange","Presented",NA,"Related","Item_JOL",1
"M20312469","Orange","Presented",NA,"Related","Item_JOL",1
"20328463","Orange","Presented",NA,"Related","Item_JOL",1
"M20304204","Orange","Presented",NA,"Related","Item_JOL",0
"M20322521","Orange","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Oxygen","Control",NA,"Control","Item_JOL",1
"20328463","Oxygen","Control",NA,"Control","Item_JOL",1
"M20312669","Oxygen","Control",NA,"Control","Item_JOL",1
"20306662","Oxygen","Control",NA,"Control","Item_JOL",1
"20308360_AC","Oxygen","Control",NA,"Control","Item_JOL",1
"M20322521","Oxygen","Control",NA,"Control","Item_JOL",1
"M20332037","Oxygen","Control",NA,"Control","Item_JOL",1
"M20283523","Oxygen","Control",NA,"Control","Item_JOL",1
"20322866","Oxygen","Control",NA,"Control","Item_JOL",1
"M20324107","Oxygen","Control",NA,"Control","Item_JOL",1
"M20322886","Oxygen","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Oxygen","Control",NA,"Control","Item_JOL",1
"M20304204","Oxygen","Control",NA,"Control","Item_JOL",1
"M20312469","Oxygen","Control",NA,"Control","Item_JOL",1
"M20324107","Pants","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Pants","Control",NA,"Control","Item_JOL",1
"M20322886","Pants","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Pants","Control",NA,"Control","Item_JOL",1
"M20312469","Pants","Control",NA,"Control","Item_JOL",1
"M20322521","Pants","Control",NA,"Control","Item_JOL",1
"M20332037","Pants","Control",NA,"Control","Item_JOL",0
"20308360_AC","Pants","Control",NA,"Control","Item_JOL",1
"M20304204","Pants","Control",NA,"Control","Item_JOL",1
"M20283523","Pants","Control",NA,"Control","Item_JOL",1
"20306662","Pants","Control",NA,"Control","Item_JOL",1
"20328463","Pants","Control",NA,"Control","Item_JOL",1
"20322866","Pants","Control",NA,"Control","Item_JOL",1
"M20312669","Pants","Control",NA,"Control","Item_JOL",1
"M20283523","Parrot","Control",NA,"Control","Item_JOL",1
"20308360_AC","Parrot","Control",NA,"Control","Item_JOL",1
"M20332037","Parrot","Control",NA,"Control","Item_JOL",1
"M20322886","Parrot","Control",NA,"Control","Item_JOL",1
"20328463","Parrot","Control",NA,"Control","Item_JOL",1
"M20324107","Parrot","Control",NA,"Control","Item_JOL",1
"M20312669","Parrot","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Parrot","Control",NA,"Control","Item_JOL",1
"M20312469","Parrot","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Parrot","Control",NA,"Control","Item_JOL",1
"20322866","Parrot","Control",NA,"Control","Item_JOL",1
"M20322521","Parrot","Control",NA,"Control","Item_JOL",1
"20306662","Parrot","Control",NA,"Control","Item_JOL",1
"M20304204","Parrot","Control",NA,"Control","Item_JOL",1
"M20283523","Peach","Presented",NA,"Related","Item_JOL",1
"M20312669","Peach","Presented",NA,"Related","Item_JOL",1
"20306662","Peach","Presented",NA,"Related","Item_JOL",1
"M20312469","Peach","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Peach","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Peach","Presented",NA,"Related","Item_JOL",1
"20328463","Peach","Presented",NA,"Related","Item_JOL",1
"M20332037","Peach","Presented",NA,"Related","Item_JOL",1
"M20322521","Peach","Presented",NA,"Related","Item_JOL",1
"M20324107","Peach","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Peach","Presented",NA,"Related","Item_JOL",1
"M20304204","Peach","Presented",NA,"Related","Item_JOL",1
"20322866","Peach","Presented",NA,"Related","Item_JOL",1
"M20322886","Peach","Presented",NA,"Related","Item_JOL",1
"20306662","Pear","Presented",NA,"Related","Item_JOL",1
"M20312469","Pear","Presented",NA,"Related","Item_JOL",1
"M20322521","Pear","Presented",NA,"Related","Item_JOL",1
"M20283523","Pear","Presented",NA,"Related","Item_JOL",1
"M20332037","Pear","Presented",NA,"Related","Item_JOL",1
"M20312669","Pear","Presented",NA,"Related","Item_JOL",1
"M20322886","Pear","Presented",NA,"Related","Item_JOL",1
"M20324107","Pear","Presented",NA,"Related","Item_JOL",1
"20322866","Pear","Presented",NA,"Related","Item_JOL",1
"M20304204","Pear","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Pear","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Pear","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Pear","Presented",NA,"Related","Item_JOL",1
"20328463","Pear","Presented",NA,"Related","Item_JOL",1
"M20322886","Phone","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Phone","Presented",NA,"Unrelated","Item_JOL",0
"M20332037","Phone","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Phone","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Phone","Presented",NA,"Unrelated","Item_JOL",0
"M20324107","Phone","Presented",NA,"Unrelated","Item_JOL",0
"20322866","Phone","Presented",NA,"Unrelated","Item_JOL",0
"20328463","Phone","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Phone","Presented",NA,"Unrelated","Item_JOL",0
"M20304204","Phone","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Phone","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Phone","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Phone","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Phone","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Plum","Presented",NA,"Related","Item_JOL",1
"20322866","Plum","Presented",NA,"Related","Item_JOL",1
"M20304204","Plum","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Plum","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Plum","Presented",NA,"Related","Item_JOL",1
"M20322521","Plum","Presented",NA,"Related","Item_JOL",1
"M20312469","Plum","Presented",NA,"Related","Item_JOL",0
"M20324107","Plum","Presented",NA,"Related","Item_JOL",1
"20328463","Plum","Presented",NA,"Related","Item_JOL",1
"20306662","Plum","Presented",NA,"Related","Item_JOL",1
"M20283523","Plum","Presented",NA,"Related","Item_JOL",1
"M20312669","Plum","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Plum","Presented",NA,"Related","Item_JOL",1
"M20332037","Plum","Presented",NA,"Related","Item_JOL",1
"20306662","Rest","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Rest","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Rest","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Rest","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Rest","Presented",NA,"Unrelated","Item_JOL",0
"M20324107","Rest","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Rest","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Rest","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Rest","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Rest","Presented",NA,"Unrelated","Item_JOL",0
"M20304204","Rest","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Rest","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Rest","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Rest","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Rifle","Control",NA,"Control","Item_JOL",1
"20328463","Rifle","Control",NA,"Control","Item_JOL",1
"20308360_AC","Rifle","Control",NA,"Control","Item_JOL",1
"M20322521","Rifle","Control",NA,"Control","Item_JOL",1
"M20324107","Rifle","Control",NA,"Control","Item_JOL",1
"M20304204","Rifle","Control",NA,"Control","Item_JOL",1
"M20322886","Rifle","Control",NA,"Control","Item_JOL",1
"M20283523","Rifle","Control",NA,"Control","Item_JOL",1
"20306662","Rifle","Control",NA,"Control","Item_JOL",1
"M20332037","Rifle","Control",NA,"Control","Item_JOL",1
"M20312669","Rifle","Control",NA,"Control","Item_JOL",1
"20322866","Rifle","Control",NA,"Control","Item_JOL",1
"M20312469","Rifle","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Rifle","Control",NA,"Control","Item_JOL",1
"M20312469","River","Control",NA,"Control","Item_JOL",1
"M20324107","River","Control",NA,"Control","Item_JOL",0
"M20302138_ASE","River","Control",NA,"Control","Item_JOL",1
"M20332037","River","Control",NA,"Control","Item_JOL",1
"M20322521","River","Control",NA,"Control","Item_JOL",1
"20322866","River","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","River","Control",NA,"Control","Item_JOL",1
"M20312669","River","Control",NA,"Control","Item_JOL",1
"M20283523","River","Control",NA,"Control","Item_JOL",1
"20328463","River","Control",NA,"Control","Item_JOL",1
"M20304204","River","Control",NA,"Control","Item_JOL",1
"M20322886","River","Control",NA,"Control","Item_JOL",1
"20308360_AC","River","Control",NA,"Control","Item_JOL",1
"20306662","River","Control",NA,"Control","Item_JOL",1
"M20324107","Rock","Control",NA,"Control","Item_JOL",1
"M20304204","Rock","Control",NA,"Control","Item_JOL",1
"M20332037","Rock","Control",NA,"Control","Item_JOL",1
"20322866","Rock","Control",NA,"Control","Item_JOL",1
"M20283523","Rock","Control",NA,"Control","Item_JOL",1
"M20312669","Rock","Control",NA,"Control","Item_JOL",1
"M20322521","Rock","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Rock","Control",NA,"Control","Item_JOL",1
"20308360_AC","Rock","Control",NA,"Control","Item_JOL",1
"M20322886","Rock","Control",NA,"Control","Item_JOL",0
"20306662","Rock","Control",NA,"Control","Item_JOL",1
"20328463","Rock","Control",NA,"Control","Item_JOL",0
"M20312469","Rock","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Rock","Control",NA,"Control","Item_JOL",1
"M20312669","Roof","Presented",NA,"Related","Item_JOL",0
"M20265302_MJL","Roof","Presented",NA,"Related","Item_JOL",1
"M20332037","Roof","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Roof","Presented",NA,"Related","Item_JOL",0
"M20322521","Roof","Presented",NA,"Related","Item_JOL",1
"M20324107","Roof","Presented",NA,"Related","Item_JOL",1
"20306662","Roof","Presented",NA,"Related","Item_JOL",1
"M20312469","Roof","Presented",NA,"Related","Item_JOL",1
"M20322886","Roof","Presented",NA,"Related","Item_JOL",1
"20328463","Roof","Presented",NA,"Related","Item_JOL",1
"20322866","Roof","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Roof","Presented",NA,"Related","Item_JOL",1
"M20304204","Roof","Presented",NA,"Related","Item_JOL",1
"M20283523","Roof","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Salt","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Salt","Presented",NA,"Unrelated","Item_JOL",0
"M20283523","Salt","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Salt","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Salt","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Salt","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Salt","Presented",NA,"Unrelated","Item_JOL",0
"M20265302_MJL","Salt","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Salt","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Salt","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Salt","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Salt","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Salt","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Salt","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Sandal","Control",NA,"Control","Item_JOL",1
"20328463","Sandal","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Sandal","Control",NA,"Control","Item_JOL",1
"M20312669","Sandal","Control",NA,"Control","Item_JOL",1
"M20312469","Sandal","Control",NA,"Control","Item_JOL",1
"20306662","Sandal","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Sandal","Control",NA,"Control","Item_JOL",1
"20322866","Sandal","Control",NA,"Control","Item_JOL",1
"M20322521","Sandal","Control",NA,"Control","Item_JOL",1
"M20332037","Sandal","Control",NA,"Control","Item_JOL",1
"M20304204","Sandal","Control",NA,"Control","Item_JOL",1
"M20324107","Sandal","Control",NA,"Control","Item_JOL",1
"M20322886","Sandal","Control",NA,"Control","Item_JOL",1
"M20283523","Sandal","Control",NA,"Control","Item_JOL",1
"M20283523","Shark","Control",NA,"Control","Item_JOL",1
"M20322521","Shark","Control",NA,"Control","Item_JOL",1
"20308360_AC","Shark","Control",NA,"Control","Item_JOL",1
"20328463","Shark","Control",NA,"Control","Item_JOL",1
"M20332037","Shark","Control",NA,"Control","Item_JOL",1
"M20312669","Shark","Control",NA,"Control","Item_JOL",1
"M20304204","Shark","Control",NA,"Control","Item_JOL",1
"M20322886","Shark","Control",NA,"Control","Item_JOL",1
"M20312469","Shark","Control",NA,"Control","Item_JOL",1
"20322866","Shark","Control",NA,"Control","Item_JOL",1
"M20324107","Shark","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Shark","Control",NA,"Control","Item_JOL",1
"20306662","Shark","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Shark","Control",NA,"Control","Item_JOL",1
"M20304204","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Shirt","Presented",NA,"Unrelated","Item_JOL",0
"M20322886","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Shirt","Presented",NA,"Unrelated","Item_JOL",0
"M20332037","Shirt","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Slow","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Slow","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Slow","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Slow","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Slow","Presented",NA,"Unrelated","Item_JOL",0
"M20332037","Stairs","Presented",NA,"Related","Item_JOL",1
"M20304204","Stairs","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Stairs","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Stairs","Presented",NA,"Related","Item_JOL",1
"M20324107","Stairs","Presented",NA,"Related","Item_JOL",1
"M20312669","Stairs","Presented",NA,"Related","Item_JOL",0
"M20322521","Stairs","Presented",NA,"Related","Item_JOL",1
"M20283523","Stairs","Presented",NA,"Related","Item_JOL",1
"M20312469","Stairs","Presented",NA,"Related","Item_JOL",1
"20328463","Stairs","Presented",NA,"Related","Item_JOL",1
"M20322886","Stairs","Presented",NA,"Related","Item_JOL",1
"20322866","Stairs","Presented",NA,"Related","Item_JOL",1
"20306662","Stairs","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Stairs","Presented",NA,"Related","Item_JOL",1
"M20312469","Strawberry","Presented",NA,"Related","Item_JOL",1
"M20332037","Strawberry","Presented",NA,"Related","Item_JOL",1
"20306662","Strawberry","Presented",NA,"Related","Item_JOL",1
"M20312669","Strawberry","Presented",NA,"Related","Item_JOL",1
"M20304204","Strawberry","Presented",NA,"Related","Item_JOL",1
"M20283523","Strawberry","Presented",NA,"Related","Item_JOL",1
"M20322521","Strawberry","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Strawberry","Presented",NA,"Related","Item_JOL",1
"M20322886","Strawberry","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Strawberry","Presented",NA,"Related","Item_JOL",1
"20322866","Strawberry","Presented",NA,"Related","Item_JOL",1
