"Username","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL","Direction","Encoding","scored"
"M20315108","Mayor","Presented",NA,"Unrelated","Global_JOL",0
"M20317351","Mayor","Presented",NA,"Unrelated","Global_JOL",1
"M20322859","Mayor","Presented",NA,"Unrelated","Global_JOL",0
"M20302792","Mayor","Presented",NA,"Unrelated","Global_JOL",0
"M20321343!","Mayor","Presented",NA,"Unrelated","Global_JOL",0
"m20320237","Mayor","Presented",NA,"Unrelated","Global_JOL",0
"20322965","Mayor","Presented",NA,"Unrelated","Global_JOL",1
"M20316174","Mayor","Presented",NA,"Unrelated","Global_JOL",1
"M20326622","Mayor","Presented",NA,"Unrelated","Global_JOL",1
"M20301881_GM","Mayor","Presented",NA,"Unrelated","Global_JOL",1
"M20295968","Mayor","Presented",NA,"Unrelated","Global_JOL",1
"M20326354_SNC.","Mayor","Presented",NA,"Unrelated","Global_JOL",1
"m20327174","Milk","Presented",NA,"Unrelated","Global_JOL",0
"M10356731","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20301881_GM","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20321343!","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20321748","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20316174","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20317351","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20337010","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20315390_JKL","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20326354_SNC.","Milk","Presented",NA,"Unrelated","Global_JOL",0
"M20330660_MLM","Milk","Presented",NA,"Unrelated","Global_JOL",1
"20322939","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20322696_MNC","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20322859","Milk","Presented",NA,"Unrelated","Global_JOL",0
"20322965","Milk","Presented",NA,"Unrelated","Global_JOL",0
"M20295968","Milk","Presented",NA,"Unrelated","Global_JOL",0
"m20320237","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20315108","Milk","Presented",NA,"Unrelated","Global_JOL",0
"M20326622","Milk","Presented",NA,"Unrelated","Global_JOL",0
"M20302792","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20308397","Milk","Presented",NA,"Unrelated","Global_JOL",1
"M20301881_GM","Mint","Control",NA,"Control","Global_JOL",1
"M20295968","Mint","Control",NA,"Control","Global_JOL",1
"m20327174","Mint","Control",NA,"Control","Global_JOL",1
"m20320237","Mint","Control",NA,"Control","Global_JOL",1
"M20317351","Mint","Control",NA,"Control","Global_JOL",1
"M20308397","Mint","Control",NA,"Control","Global_JOL",1
"M20315390_JKL","Mint","Control",NA,"Control","Global_JOL",1
"M20321343!","Mint","Control",NA,"Control","Global_JOL",1
"M20321748","Mint","Control",NA,"Control","Global_JOL",1
"M20302792","Mint","Control",NA,"Control","Global_JOL",1
"20322965","Mint","Control",NA,"Control","Global_JOL",1
"M20315108","Mint","Control",NA,"Control","Global_JOL",1
"M20322696_MNC","Mint","Control",NA,"Control","Global_JOL",1
"M10356731","Mint","Control",NA,"Control","Global_JOL",1
"M20326354_SNC.","Mint","Control",NA,"Control","Global_JOL",1
"M20322859","Mint","Control",NA,"Control","Global_JOL",1
"M20330660_MLM","Mint","Control",NA,"Control","Global_JOL",1
"M20316174","Mint","Control",NA,"Control","Global_JOL",0
"20322939","Mint","Control",NA,"Control","Global_JOL",1
"M20337010","Mint","Control",NA,"Control","Global_JOL",1
"M20326622","Mint","Control",NA,"Control","Global_JOL",1
"20322965","Mother","Control",NA,"Control","Global_JOL",1
"M20322859","Mother","Control",NA,"Control","Global_JOL",1
"M20337010","Mother","Control",NA,"Control","Global_JOL",1
"M20301881_GM","Mother","Control",NA,"Control","Global_JOL",1
"m20327174","Mother","Control",NA,"Control","Global_JOL",1
"M20302792","Mother","Control",NA,"Control","Global_JOL",1
"20322939","Mother","Control",NA,"Control","Global_JOL",1
"M20315108","Mother","Control",NA,"Control","Global_JOL",1
"M20317351","Mother","Control",NA,"Control","Global_JOL",1
"m20320237","Mother","Control",NA,"Control","Global_JOL",1
"M20326622","Mother","Control",NA,"Control","Global_JOL",1
"M10356731","Mother","Control",NA,"Control","Global_JOL",1
"M20321343!","Mother","Control",NA,"Control","Global_JOL",1
"M20316174","Mother","Control",NA,"Control","Global_JOL",1
"M20330660_MLM","Mother","Control",NA,"Control","Global_JOL",1
"M20321748","Mother","Control",NA,"Control","Global_JOL",0
"M20322696_MNC","Mother","Control",NA,"Control","Global_JOL",1
"M20315390_JKL","Mother","Control",NA,"Control","Global_JOL",1
"M20308397","Mother","Control",NA,"Control","Global_JOL",1
"M20326354_SNC.","Mother","Control",NA,"Control","Global_JOL",1
"M20295968","Mother","Control",NA,"Control","Global_JOL",1
"m20320237","Mountain","Presented",NA,"Related","Global_JOL",1
"M20322859","Mountain","Presented",NA,"Related","Global_JOL",0
"M20315390_JKL","Mountain","Presented",NA,"Related","Global_JOL",1
"20322965","Mountain","Presented",NA,"Related","Global_JOL",1
"M20301881_GM","Mountain","Presented",NA,"Related","Global_JOL",1
"M20322696_MNC","Mountain","Presented",NA,"Related","Global_JOL",1
"M20302792","Mountain","Presented",NA,"Related","Global_JOL",0
"M20337010","Mountain","Presented",NA,"Related","Global_JOL",1
"M20308397","Mountain","Presented",NA,"Related","Global_JOL",1
"M20315108","Mountain","Presented",NA,"Related","Global_JOL",1
"m20327174","Mountain","Presented",NA,"Related","Global_JOL",1
"M20317351","Mountain","Presented",NA,"Related","Global_JOL",1
"M20295968","Mountain","Presented",NA,"Related","Global_JOL",1
"M20321748","Mountain","Presented",NA,"Related","Global_JOL",1
"M20321343!","Mountain","Presented",NA,"Related","Global_JOL",1
"M20326622","Mountain","Presented",NA,"Related","Global_JOL",0
"M20330660_MLM","Mountain","Presented",NA,"Related","Global_JOL",1
"M10356731","Mountain","Presented",NA,"Related","Global_JOL",1
"M20316174","Mountain","Presented",NA,"Related","Global_JOL",1
"M20326354_SNC.","Mountain","Presented",NA,"Related","Global_JOL",1
"20322939","Mountain","Presented",NA,"Related","Global_JOL",1
"M20321748","Ocean","Presented",NA,"Related","Global_JOL",1
"M20337010","Ocean","Presented",NA,"Related","Global_JOL",1
"M20295968","Ocean","Presented",NA,"Related","Global_JOL",1
"M20301881_GM","Ocean","Presented",NA,"Related","Global_JOL",0
"M20316174","Ocean","Presented",NA,"Related","Global_JOL",1
"M20322696_MNC","Ocean","Presented",NA,"Related","Global_JOL",1
"M20322859","Ocean","Presented",NA,"Related","Global_JOL",1
"m20320237","Ocean","Presented",NA,"Related","Global_JOL",0
"M10356731","Ocean","Presented",NA,"Related","Global_JOL",1
"M20315390_JKL","Ocean","Presented",NA,"Related","Global_JOL",1
"20322939","Ocean","Presented",NA,"Related","Global_JOL",1
"M20317351","Ocean","Presented",NA,"Related","Global_JOL",1
"M20302792","Ocean","Presented",NA,"Related","Global_JOL",1
"M20315108","Ocean","Presented",NA,"Related","Global_JOL",1
"20322965","Ocean","Presented",NA,"Related","Global_JOL",1
"M20326354_SNC.","Ocean","Presented",NA,"Related","Global_JOL",1
"M20308397","Ocean","Presented",NA,"Related","Global_JOL",1
"M20321343!","Ocean","Presented",NA,"Related","Global_JOL",0
"M20330660_MLM","Ocean","Presented",NA,"Related","Global_JOL",1
"m20327174","Ocean","Presented",NA,"Related","Global_JOL",1
"M20326622","Ocean","Presented",NA,"Related","Global_JOL",1
"M20315108","Orange","Control",NA,"Control","Global_JOL",1
"M20321748","Orange","Control",NA,"Control","Global_JOL",1
"M20315390_JKL","Orange","Control",NA,"Control","Global_JOL",1
"M20322696_MNC","Orange","Control",NA,"Control","Global_JOL",1
"M20301881_GM","Orange","Control",NA,"Control","Global_JOL",1
"m20327174","Orange","Control",NA,"Control","Global_JOL",1
"M20321343!","Orange","Control",NA,"Control","Global_JOL",0
"M20326354_SNC.","Orange","Control",NA,"Control","Global_JOL",1
"M20326622","Orange","Control",NA,"Control","Global_JOL",1
"M20330660_MLM","Orange","Control",NA,"Control","Global_JOL",1
"M10356731","Orange","Control",NA,"Control","Global_JOL",1
"M20316174","Orange","Control",NA,"Control","Global_JOL",1
"m20320237","Orange","Control",NA,"Control","Global_JOL",0
"20322939","Orange","Control",NA,"Control","Global_JOL",0
"M20337010","Orange","Control",NA,"Control","Global_JOL",0
"M20295968","Orange","Control",NA,"Control","Global_JOL",1
"M20308397","Orange","Control",NA,"Control","Global_JOL",1
"M20317351","Orange","Control",NA,"Control","Global_JOL",1
"20322965","Orange","Control",NA,"Control","Global_JOL",0
"M20322859","Orange","Control",NA,"Control","Global_JOL",1
"M20302792","Orange","Control",NA,"Control","Global_JOL",1
"M20308397","Oxygen","Presented",NA,"Unrelated","Global_JOL",0
"M20295968","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20321748","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20322696_MNC","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20315390_JKL","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M10356731","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20302792","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20326354_SNC.","Oxygen","Presented",NA,"Unrelated","Global_JOL",0
"M20330660_MLM","Oxygen","Presented",NA,"Unrelated","Global_JOL",0
"m20327174","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"20322939","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20317351","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20337010","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"m20320237","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20321343!","Oxygen","Presented",NA,"Unrelated","Global_JOL",0
"M20301881_GM","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20326622","Oxygen","Presented",NA,"Unrelated","Global_JOL",0
"M20316174","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20315108","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"20322965","Oxygen","Presented",NA,"Unrelated","Global_JOL",1
"M20322859","Oxygen","Presented",NA,"Unrelated","Global_JOL",0
"M20301881_GM","Pants","Presented",NA,"Unrelated","Global_JOL",0
"m20327174","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20315108","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20308397","Pants","Presented",NA,"Unrelated","Global_JOL",1
"m20320237","Pants","Presented",NA,"Unrelated","Global_JOL",0
"M20337010","Pants","Presented",NA,"Unrelated","Global_JOL",1
"20322965","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20321748","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20326354_SNC.","Pants","Presented",NA,"Unrelated","Global_JOL",0
"M20321343!","Pants","Presented",NA,"Unrelated","Global_JOL",0
"M20322696_MNC","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20302792","Pants","Presented",NA,"Unrelated","Global_JOL",0
"M10356731","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20316174","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20315390_JKL","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20322859","Pants","Presented",NA,"Unrelated","Global_JOL",0
"M20317351","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20330660_MLM","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20326622","Pants","Presented",NA,"Unrelated","Global_JOL",1
"20322939","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M20295968","Pants","Presented",NA,"Unrelated","Global_JOL",1
"M10356731","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"m20320237","Parrot","Presented",NA,"Unrelated","Global_JOL",0
"M20321343!","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20330660_MLM","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20315390_JKL","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20337010","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20315108","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20321748","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20301881_GM","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20326354_SNC.","Parrot","Presented",NA,"Unrelated","Global_JOL",0
"20322939","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20316174","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20295968","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"20322965","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"m20327174","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20322696_MNC","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20302792","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20308397","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20317351","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20326622","Parrot","Presented",NA,"Unrelated","Global_JOL",1
"M20322859","Parrot","Presented",NA,"Unrelated","Global_JOL",0
"M20322696_MNC","Peach","Control",NA,"Control","Global_JOL",1
"M20295968","Peach","Control",NA,"Control","Global_JOL",1
"M20317351","Peach","Control",NA,"Control","Global_JOL",1
"M20308397","Peach","Control",NA,"Control","Global_JOL",1
"M20316174","Peach","Control",NA,"Control","Global_JOL",1
"M20322859","Peach","Control",NA,"Control","Global_JOL",1
"M20301881_GM","Peach","Control",NA,"Control","Global_JOL",1
"M20337010","Peach","Control",NA,"Control","Global_JOL",1
"M10356731","Peach","Control",NA,"Control","Global_JOL",1
"m20320237","Peach","Control",NA,"Control","Global_JOL",1
"m20327174","Peach","Control",NA,"Control","Global_JOL",1
"M20330660_MLM","Peach","Control",NA,"Control","Global_JOL",1
"M20321343!","Peach","Control",NA,"Control","Global_JOL",1
"20322939","Peach","Control",NA,"Control","Global_JOL",1
"20322965","Peach","Control",NA,"Control","Global_JOL",1
"M20326354_SNC.","Peach","Control",NA,"Control","Global_JOL",1
"M20326622","Peach","Control",NA,"Control","Global_JOL",1
"M20315390_JKL","Peach","Control",NA,"Control","Global_JOL",1
"M20315108","Peach","Control",NA,"Control","Global_JOL",1
"M20302792","Peach","Control",NA,"Control","Global_JOL",1
"M20321748","Peach","Control",NA,"Control","Global_JOL",1
"M20301881_GM","Pear","Control",NA,"Control","Global_JOL",1
"M20315108","Pear","Control",NA,"Control","Global_JOL",1
"M20322696_MNC","Pear","Control",NA,"Control","Global_JOL",1
"M20326354_SNC.","Pear","Control",NA,"Control","Global_JOL",1
"m20320237","Pear","Control",NA,"Control","Global_JOL",1
"M20337010","Pear","Control",NA,"Control","Global_JOL",1
"M20315390_JKL","Pear","Control",NA,"Control","Global_JOL",1
"M20326622","Pear","Control",NA,"Control","Global_JOL",1
"M20316174","Pear","Control",NA,"Control","Global_JOL",1
"m20327174","Pear","Control",NA,"Control","Global_JOL",1
"M20302792","Pear","Control",NA,"Control","Global_JOL",1
"M20322859","Pear","Control",NA,"Control","Global_JOL",1
"M10356731","Pear","Control",NA,"Control","Global_JOL",1
"M20321343!","Pear","Control",NA,"Control","Global_JOL",1
"20322939","Pear","Control",NA,"Control","Global_JOL",1
"M20330660_MLM","Pear","Control",NA,"Control","Global_JOL",0
"M20308397","Pear","Control",NA,"Control","Global_JOL",1
"M20321748","Pear","Control",NA,"Control","Global_JOL",0
"M20317351","Pear","Control",NA,"Control","Global_JOL",1
"M20295968","Pear","Control",NA,"Control","Global_JOL",1
"20322965","Pear","Control",NA,"Control","Global_JOL",1
"m20320237","Phone","Control",NA,"Control","Global_JOL",1
"M20330660_MLM","Phone","Control",NA,"Control","Global_JOL",1
"M20326622","Phone","Control",NA,"Control","Global_JOL",1
"M20302792","Phone","Control",NA,"Control","Global_JOL",1
"M20295968","Phone","Control",NA,"Control","Global_JOL",1
"M20326354_SNC.","Phone","Control",NA,"Control","Global_JOL",1
"M20322859","Phone","Control",NA,"Control","Global_JOL",1
"M20315108","Phone","Control",NA,"Control","Global_JOL",0
"m20327174","Phone","Control",NA,"Control","Global_JOL",1
"M10356731","Phone","Control",NA,"Control","Global_JOL",1
"M20337010","Phone","Control",NA,"Control","Global_JOL",1
"20322965","Phone","Control",NA,"Control","Global_JOL",1
"20322939","Phone","Control",NA,"Control","Global_JOL",0
"M20321343!","Phone","Control",NA,"Control","Global_JOL",1
"M20321748","Phone","Control",NA,"Control","Global_JOL",1
"M20317351","Phone","Control",NA,"Control","Global_JOL",1
"M20316174","Phone","Control",NA,"Control","Global_JOL",1
"M20315390_JKL","Phone","Control",NA,"Control","Global_JOL",1
"M20308397","Phone","Control",NA,"Control","Global_JOL",1
"M20301881_GM","Phone","Control",NA,"Control","Global_JOL",1
"M20322696_MNC","Phone","Control",NA,"Control","Global_JOL",1
"M20326354_SNC.","Plum","Control",NA,"Control","Global_JOL",0
"M20330660_MLM","Plum","Control",NA,"Control","Global_JOL",1
"M20315390_JKL","Plum","Control",NA,"Control","Global_JOL",1
"20322939","Plum","Control",NA,"Control","Global_JOL",0
"M20315108","Plum","Control",NA,"Control","Global_JOL",1
"m20320237","Plum","Control",NA,"Control","Global_JOL",1
"M20337010","Plum","Control",NA,"Control","Global_JOL",1
"M20322696_MNC","Plum","Control",NA,"Control","Global_JOL",1
"m20327174","Plum","Control",NA,"Control","Global_JOL",1
"M20316174","Plum","Control",NA,"Control","Global_JOL",1
"M20326622","Plum","Control",NA,"Control","Global_JOL",1
"M20322859","Plum","Control",NA,"Control","Global_JOL",1
"20322965","Plum","Control",NA,"Control","Global_JOL",1
"M20308397","Plum","Control",NA,"Control","Global_JOL",1
"M20321343!","Plum","Control",NA,"Control","Global_JOL",1
"M20301881_GM","Plum","Control",NA,"Control","Global_JOL",1
"M10356731","Plum","Control",NA,"Control","Global_JOL",1
"M20317351","Plum","Control",NA,"Control","Global_JOL",1
"M20295968","Plum","Control",NA,"Control","Global_JOL",0
"M20302792","Plum","Control",NA,"Control","Global_JOL",1
"M20321748","Plum","Control",NA,"Control","Global_JOL",1
"20322965","Rest","Control",NA,"Control","Global_JOL",1
"M20302792","Rest","Control",NA,"Control","Global_JOL",1
"M20315390_JKL","Rest","Control",NA,"Control","Global_JOL",1
"M20315108","Rest","Control",NA,"Control","Global_JOL",1
"m20327174","Rest","Control",NA,"Control","Global_JOL",0
"M20330660_MLM","Rest","Control",NA,"Control","Global_JOL",1
"M20321748","Rest","Control",NA,"Control","Global_JOL",1
"M20308397","Rest","Control",NA,"Control","Global_JOL",1
"M10356731","Rest","Control",NA,"Control","Global_JOL",1
"M20326622","Rest","Control",NA,"Control","Global_JOL",1
"20322939","Rest","Control",NA,"Control","Global_JOL",0
"m20320237","Rest","Control",NA,"Control","Global_JOL",1
"M20322859","Rest","Control",NA,"Control","Global_JOL",1
"M20301881_GM","Rest","Control",NA,"Control","Global_JOL",1
"M20316174","Rest","Control",NA,"Control","Global_JOL",1
"M20337010","Rest","Control",NA,"Control","Global_JOL",1
"M20326354_SNC.","Rest","Control",NA,"Control","Global_JOL",1
"M20322696_MNC","Rest","Control",NA,"Control","Global_JOL",1
"M20321343!","Rest","Control",NA,"Control","Global_JOL",1
"M20317351","Rest","Control",NA,"Control","Global_JOL",1
